Vin_3_165	01_Vinaya_Mahaavi_1.txt	11602
Vin_3_166	01_Vinaya_Mahaavi_1.txt	11716
Vin_3_168	01_Vinaya_Mahaavi_1.txt	11847
Vin_3_169	01_Vinaya_Mahaavi_1.txt	11902
Vin_3_170	01_Vinaya_Mahaavi_1.txt	11997
Vin_3_171	01_Vinaya_Mahaavi_1.txt	12138
Vin_3_172	01_Vinaya_Mahaavi_1.txt	12185
Vin_3_173	01_Vinaya_Mahaavi_1.txt	12249
Vin_3_174	01_Vinaya_Mahaavi_1.txt	12294
Vin_3_175	01_Vinaya_Mahaavi_1.txt	12354
Vin_3_176	01_Vinaya_Mahaavi_1.txt	12399
Vin_3_177	01_Vinaya_Mahaavi_1.txt	12464
Vin_3_178	01_Vinaya_Mahaavi_1.txt	12518
Vin_3_179	01_Vinaya_Mahaavi_1.txt	12558
Vin_3_181	01_Vinaya_Mahaavi_1.txt	12676
Vin_3_182	01_Vinaya_Mahaavi_1.txt	12727
Vin_3_183	01_Vinaya_Mahaavi_1.txt	12827
Vin_3_184	01_Vinaya_Mahaavi_1.txt	12881
Vin_3_186	01_Vinaya_Mahaavi_1.txt	13027
Vin_3_188	01_Vinaya_Mahaavi_1.txt	13123
Vin_3_189	01_Vinaya_Mahaavi_1.txt	13163
Vin_3_190	01_Vinaya_Mahaavi_1.txt	13221
Vin_3_191	01_Vinaya_Mahaavi_1.txt	13274
Vin_3_192	01_Vinaya_Mahaavi_1.txt	13329
Vin_3_193	01_Vinaya_Mahaavi_1.txt	13393
Vin_3_194	01_Vinaya_Mahaavi_1.txt	13458
Vin_3_196	02_Vinaya_Mahaavi_2.txt	47
Vin_3_197	02_Vinaya_Mahaavi_2.txt	102
Vin_3_198	02_Vinaya_Mahaavi_2.txt	182
Vin_3_201	02_Vinaya_Mahaavi_2.txt	331
Vin_3_202	02_Vinaya_Mahaavi_2.txt	414
Vin_3_203	02_Vinaya_Mahaavi_2.txt	487
Vin_3_204	02_Vinaya_Mahaavi_2.txt	542
Vin_3_205	02_Vinaya_Mahaavi_2.txt	614
Vin_3_206	02_Vinaya_Mahaavi_2.txt	678
Vin_3_207	02_Vinaya_Mahaavi_2.txt	742
Vin_3_208	02_Vinaya_Mahaavi_2.txt	805
Vin_3_209	02_Vinaya_Mahaavi_2.txt	861
Vin_3_210	02_Vinaya_Mahaavi_2.txt	914
Vin_3_211	02_Vinaya_Mahaavi_2.txt	970
Vin_3_212	02_Vinaya_Mahaavi_2.txt	1026
Vin_3_213	02_Vinaya_Mahaavi_2.txt	1079
Vin_3_214	02_Vinaya_Mahaavi_2.txt	1136
Vin_3_215	02_Vinaya_Mahaavi_2.txt	1189
Vin_3_216	02_Vinaya_Mahaavi_2.txt	1256
Vin_3_217	02_Vinaya_Mahaavi_2.txt	1302
Vin_3_218	02_Vinaya_Mahaavi_2.txt	1361
Vin_3_219	02_Vinaya_Mahaavi_2.txt	1407
Vin_3_220	02_Vinaya_Mahaavi_2.txt	1489
Vin_3_221	02_Vinaya_Mahaavi_2.txt	1541
Vin_3_222	02_Vinaya_Mahaavi_2.txt	1590
Vin_3_223	02_Vinaya_Mahaavi_2.txt	1667
Vin_3_224	02_Vinaya_Mahaavi_2.txt	1740
